Species;Date;Year;Quarter;Month;Index;Appr. status;Seqno;Haul;Validity;Station name;Subsam;Processing;Size;Sex;Subdiv;Rect;ICES;Lat;Long;Bottom depth;Duration;Dist.;Doorspread;Opening;Headropedepth;Swept area;Kg/hour;Tot. no./hour;Lengthcl.;No./hour;Length measure type;DNA sampleID;NumberToSample;SMHI serial no
greater weever;2011-08-30;2011;3;8;OXBH.2011.13;Locked;10091;13;V;23 W HIRTSHALS;0;0;9;;20;4454;44F9;5734,74;0912,76;26,8;30;1,89;66;4,9;;0,4620;11,2;56;280;4;Total length TL;;;14
greater weever;2011-08-30;2011;3;8;OXBH.2011.13;Locked;10091;13;V;23 W HIRTSHALS;0;0;9;;20;4454;44F9;5734,74;0912,76;26,8;30;1,89;66;4,9;;0,4620;11,2;56;290;4;Total length TL;;;14
greater weever;2011-08-30;2011;3;8;OXBH.2011.13;Locked;10091;13;V;23 W HIRTSHALS;0;0;9;;20;4454;44F9;5734,74;0912,76;26,8;30;1,89;66;4,9;;0,4620;11,2;56;300;8;Total length TL;;;14
greater weever;2011-08-30;2011;3;8;OXBH.2011.13;Locked;10091;13;V;23 W HIRTSHALS;0;0;9;;20;4454;44F9;5734,74;0912,76;26,8;30;1,89;66;4,9;;0,4620;11,2;56;310;6;Total length TL;;;14
greater weever;2011-08-30;2011;3;8;OXBH.2011.13;Locked;10091;13;V;23 W HIRTSHALS;0;0;9;;20;4454;44F9;5734,74;0912,76;26,8;30;1,89;66;4,9;;0,4620;11,2;56;320;2;Total length TL;;;14
greater weever;2011-08-30;2011;3;8;OXBH.2011.13;Locked;10091;13;V;23 W HIRTSHALS;0;0;9;;20;4454;44F9;5734,74;0912,76;26,8;30;1,89;66;4,9;;0,4620;11,2;56;330;6;Total length TL;;;14
greater weever;2011-08-30;2011;3;8;OXBH.2011.13;Locked;10091;13;V;23 W HIRTSHALS;0;0;9;;20;4454;44F9;5734,74;0912,76;26,8;30;1,89;66;4,9;;0,4620;11,2;56;340;4;Total length TL;;;14
greater weever;2011-08-30;2011;3;8;OXBH.2011.13;Locked;10091;13;V;23 W HIRTSHALS;0;0;9;;20;4454;44F9;5734,74;0912,76;26,8;30;1,89;66;4,9;;0,4620;11,2;56;350;2;Total length TL;;;14
greater weever;2011-08-30;2011;3;8;OXBH.2011.13;Locked;10091;13;V;23 W HIRTSHALS;0;0;9;;20;4454;44F9;5734,74;0912,76;26,8;30;1,89;66;4,9;;0,4620;11,2;56;360;4;Total length TL;;;14
greater weever;2011-08-30;2011;3;8;OXBH.2011.13;Locked;10091;13;V;23 W HIRTSHALS;0;0;9;;20;4454;44F9;5734,74;0912,76;26,8;30;1,89;66;4,9;;0,4620;11,2;56;370;2;Total length TL;;;14
greater weever;2011-08-31;2011;3;8;OXBH.2011.16;Locked;10092;16;V;23,5 NNW HANSTHOLM;;;;;20;4353;43F8;5727,24;0812,74;93,5;30;1,88;;;;;;;;;;;;15
greater weever;2011-08-31;2011;3;8;OXBH.2011.18;Locked;10093;18;V;20 N HANSTHOLM;;;;;20;4353;43F8;5727,21;0831,53;53,3;30;1,86;;;;;;;;;;;;17
greater weever;2011-08-31;2011;3;8;OXBH.2011.20;Locked;10094;20;V;10 N HANSTHOLM;0;0;9;;20;4353;43F8;5718,56;0831,72;25,2;30;1,88;66;4,8;;0,4600;6,52;28;270;2;Total length TL;;;19
greater weever;2011-08-31;2011;3;8;OXBH.2011.20;Locked;10094;20;V;10 N HANSTHOLM;0;0;9;;20;4353;43F8;5718,56;0831,72;25,2;30;1,88;66;4,8;;0,4600;6,52;28;280;2;Total length TL;;;19
greater weever;2011-08-31;2011;3;8;OXBH.2011.20;Locked;10094;20;V;10 N HANSTHOLM;0;0;9;;20;4353;43F8;5718,56;0831,72;25,2;30;1,88;66;4,8;;0,4600;6,52;28;290;2;Total length TL;;;19
greater weever;2011-08-31;2011;3;8;OXBH.2011.20;Locked;10094;20;V;10 N HANSTHOLM;0;0;9;;20;4353;43F8;5718,56;0831,72;25,2;30;1,88;66;4,8;;0,4600;6,52;28;310;4;Total length TL;;;19
greater weever;2011-08-31;2011;3;8;OXBH.2011.20;Locked;10094;20;V;10 N HANSTHOLM;0;0;9;;20;4353;43F8;5718,56;0831,72;25,2;30;1,88;66;4,8;;0,4600;6,52;28;320;6;Total length TL;;;19
greater weever;2011-08-31;2011;3;8;OXBH.2011.20;Locked;10094;20;V;10 N HANSTHOLM;0;0;9;;20;4353;43F8;5718,56;0831,72;25,2;30;1,88;66;4,8;;0,4600;6,52;28;330;4;Total length TL;;;19
greater weever;2011-08-31;2011;3;8;OXBH.2011.20;Locked;10094;20;V;10 N HANSTHOLM;0;0;9;;20;4353;43F8;5718,56;0831,72;25,2;30;1,88;66;4,8;;0,4600;6,52;28;340;2;Total length TL;;;19
greater weever;2011-08-31;2011;3;8;OXBH.2011.20;Locked;10094;20;V;10 N HANSTHOLM;0;0;9;;20;4353;43F8;5718,56;0831,72;25,2;30;1,88;66;4,8;;0,4600;6,52;28;360;2;Total length TL;;;19
greater weever;2011-08-31;2011;3;8;OXBH.2011.20;Locked;10094;20;V;10 N HANSTHOLM;0;0;9;;20;4353;43F8;5718,56;0831,72;25,2;30;1,88;66;4,8;;0,4600;6,52;28;370;2;Total length TL;;;19
greater weever;2011-08-31;2011;3;8;OXBH.2011.20;Locked;10094;20;V;10 N HANSTHOLM;0;0;9;;20;4353;43F8;5718,56;0831,72;25,2;30;1,88;66;4,8;;0,4600;6,52;28;380;2;Total length TL;;;19
greater weever;2011-08-31;2011;3;8;OXBH.2011.22;Locked;10095;22;V;13 N VIGSÖ BUGT;0;0;9;;20;4353;43F8;5719,83;0844,81;25,5;30;1,79;67;5;;0,4440;9,4;44;270;4;Total length TL;;;21
greater weever;2011-08-31;2011;3;8;OXBH.2011.22;Locked;10095;22;V;13 N VIGSÖ BUGT;0;0;9;;20;4353;43F8;5719,83;0844,81;25,5;30;1,79;67;5;;0,4440;9,4;44;280;2;Total length TL;;;21
greater weever;2011-08-31;2011;3;8;OXBH.2011.22;Locked;10095;22;V;13 N VIGSÖ BUGT;0;0;9;;20;4353;43F8;5719,83;0844,81;25,5;30;1,79;67;5;;0,4440;9,4;44;290;4;Total length TL;;;21
greater weever;2011-08-31;2011;3;8;OXBH.2011.22;Locked;10095;22;V;13 N VIGSÖ BUGT;0;0;9;;20;4353;43F8;5719,83;0844,81;25,5;30;1,79;67;5;;0,4440;9,4;44;300;6;Total length TL;;;21
greater weever;2011-08-31;2011;3;8;OXBH.2011.22;Locked;10095;22;V;13 N VIGSÖ BUGT;0;0;9;;20;4353;43F8;5719,83;0844,81;25,5;30;1,79;67;5;;0,4440;9,4;44;320;10;Total length TL;;;21
greater weever;2011-08-31;2011;3;8;OXBH.2011.22;Locked;10095;22;V;13 N VIGSÖ BUGT;0;0;9;;20;4353;43F8;5719,83;0844,81;25,5;30;1,79;67;5;;0,4440;9,4;44;330;6;Total length TL;;;21
greater weever;2011-08-31;2011;3;8;OXBH.2011.22;Locked;10095;22;V;13 N VIGSÖ BUGT;0;0;9;;20;4353;43F8;5719,83;0844,81;25,5;30;1,79;67;5;;0,4440;9,4;44;350;4;Total length TL;;;21
greater weever;2011-08-31;2011;3;8;OXBH.2011.22;Locked;10095;22;V;13 N VIGSÖ BUGT;0;0;9;;20;4353;43F8;5719,83;0844,81;25,5;30;1,79;67;5;;0,4440;9,4;44;360;8;Total length TL;;;21
greater weever;2011-08-31;2011;3;8;OXBH.2011.23;Locked;10096;23;V;26 NNE HANSTHOLM;;;;;20;4453;44F8;5730,34;0852,08;38,1;30;1,86;;;;;;;;;;;;24
greater weever;2011-08-31;2011;3;8;OXBH.2011.26;Locked;10097;26;V;29 NNE HANSTHOLM;;;;;20;4453;44F8;5734,58;0856;44,2;30;1,88;;;;;;;;;;;;25
greater weever;2011-09-01;2011;3;9;OXBH.2011.28;Locked;10098;28;V;8 SE SVENNER;;;;;20;4655;46G0;5850,77;1013,72;189,1;30;1,74;;;;;;;;;;;;27
greater weever;2011-09-01;2011;3;9;OXBH.2011.32;Locked;10100;32;V;5 N BRATTEN;;;;;20;4555;45G0;5828,72;1031,19;236;27;1,63;;;;;;;;;;;;33
greater weever;2011-09-02;2011;3;9;OXBH.2011.35;Locked;10101;35;V;GROPEN VÄST;;;;;20;4455;44G0;5759,27;1049,3;186,4;30;1,88;;;;;;;;;;;;34
greater weever;2011-09-02;2011;3;9;OXBH.2011.36;Locked;10102;36;V;15 W MÅSESKÄR;;;;;20;4555;45G0;5805,65;1051,72;193;30;1,87;;;;;;;;;;;;37
greater weever;2011-09-02;2011;3;9;OXBH.2011.39;Locked;10103;39;V;17 W BROFJORDENS ANGÖRING;;;;;20;4555;45G0;5813,64;1042,39;210,2;30;1,85;;;;;;;;;;;;38
greater weever;2011-09-02;2011;3;9;OXBH.2011.41;Locked;10104;41;V;HARPADRAGET;0;0;9;;20;4556;45G1;5816,33;1118,9;39,4;30;1,81;62;6,2;;0,4160;,172;2;230;2;Total length TL;;;40
greater weever;2011-09-03;2011;3;9;OXBH.2011.43;Locked;10105;43;V;7 SE HERTAS FLAK;0;0;9;;20;4456;44G1;5731,82;1100,42;38,7;30;1,83;65;4,2;;0,4410;16,94;140;190;2;Total length TL;;;42
greater weever;2011-09-03;2011;3;9;OXBH.2011.43;Locked;10105;43;V;7 SE HERTAS FLAK;0;0;9;;20;4456;44G1;5731,82;1100,42;38,7;30;1,83;65;4,2;;0,4410;16,94;140;200;4;Total length TL;;;42
greater weever;2011-09-03;2011;3;9;OXBH.2011.43;Locked;10105;43;V;7 SE HERTAS FLAK;0;0;9;;20;4456;44G1;5731,82;1100,42;38,7;30;1,83;65;4,2;;0,4410;16,94;140;210;4;Total length TL;;;42
greater weever;2011-09-03;2011;3;9;OXBH.2011.43;Locked;10105;43;V;7 SE HERTAS FLAK;0;0;9;;20;4456;44G1;5731,82;1100,42;38,7;30;1,83;65;4,2;;0,4410;16,94;140;220;8;Total length TL;;;42
greater weever;2011-09-03;2011;3;9;OXBH.2011.43;Locked;10105;43;V;7 SE HERTAS FLAK;0;0;9;;20;4456;44G1;5731,82;1100,42;38,7;30;1,83;65;4,2;;0,4410;16,94;140;230;18;Total length TL;;;42
greater weever;2011-09-03;2011;3;9;OXBH.2011.43;Locked;10105;43;V;7 SE HERTAS FLAK;0;0;9;;20;4456;44G1;5731,82;1100,42;38,7;30;1,83;65;4,2;;0,4410;16,94;140;240;16;Total length TL;;;42
greater weever;2011-09-03;2011;3;9;OXBH.2011.43;Locked;10105;43;V;7 SE HERTAS FLAK;0;0;9;;20;4456;44G1;5731,82;1100,42;38,7;30;1,83;65;4,2;;0,4410;16,94;140;250;18;Total length TL;;;42
greater weever;2011-09-03;2011;3;9;OXBH.2011.43;Locked;10105;43;V;7 SE HERTAS FLAK;0;0;9;;20;4456;44G1;5731,82;1100,42;38,7;30;1,83;65;4,2;;0,4410;16,94;140;260;16;Total length TL;;;42
greater weever;2011-09-03;2011;3;9;OXBH.2011.43;Locked;10105;43;V;7 SE HERTAS FLAK;0;0;9;;20;4456;44G1;5731,82;1100,42;38,7;30;1,83;65;4,2;;0,4410;16,94;140;270;18;Total length TL;;;42
greater weever;2011-09-03;2011;3;9;OXBH.2011.43;Locked;10105;43;V;7 SE HERTAS FLAK;0;0;9;;20;4456;44G1;5731,82;1100,42;38,7;30;1,83;65;4,2;;0,4410;16,94;140;280;16;Total length TL;;;42
greater weever;2011-09-03;2011;3;9;OXBH.2011.43;Locked;10105;43;V;7 SE HERTAS FLAK;0;0;9;;20;4456;44G1;5731,82;1100,42;38,7;30;1,83;65;4,2;;0,4410;16,94;140;290;2;Total length TL;;;42
greater weever;2011-09-03;2011;3;9;OXBH.2011.43;Locked;10105;43;V;7 SE HERTAS FLAK;0;0;9;;20;4456;44G1;5731,82;1100,42;38,7;30;1,83;65;4,2;;0,4410;16,94;140;300;6;Total length TL;;;42
greater weever;2011-09-03;2011;3;9;OXBH.2011.43;Locked;10105;43;V;7 SE HERTAS FLAK;0;0;9;;20;4456;44G1;5731,82;1100,42;38,7;30;1,83;65;4,2;;0,4410;16,94;140;310;2;Total length TL;;;42
greater weever;2011-09-03;2011;3;9;OXBH.2011.43;Locked;10105;43;V;7 SE HERTAS FLAK;0;0;9;;20;4456;44G1;5731,82;1100,42;38,7;30;1,83;65;4,2;;0,4410;16,94;140;320;6;Total length TL;;;42
greater weever;2011-09-03;2011;3;9;OXBH.2011.43;Locked;10105;43;V;7 SE HERTAS FLAK;0;0;9;;20;4456;44G1;5731,82;1100,42;38,7;30;1,83;65;4,2;;0,4410;16,94;140;330;4;Total length TL;;;42
greater weever;2011-09-03;2011;3;9;OXBH.2011.44;Locked;10106;44;V;17 W TRUBADUREN;0;0;9;;20;4456;44G1;5735,66;1100,27;32,8;30;1,86;69;4,2;;0,4750;26,4;239,6;210;16,2;Total length TL;;;42
greater weever;2011-09-03;2011;3;9;OXBH.2011.44;Locked;10106;44;V;17 W TRUBADUREN;0;0;9;;20;4456;44G1;5735,66;1100,27;32,8;30;1,86;69;4,2;;0,4750;26,4;239,6;220;24,4;Total length TL;;;42
greater weever;2011-09-03;2011;3;9;OXBH.2011.44;Locked;10106;44;V;17 W TRUBADUREN;0;0;9;;20;4456;44G1;5735,66;1100,27;32,8;30;1,86;69;4,2;;0,4750;26,4;239,6;230;16,2;Total length TL;;;42
greater weever;2011-09-03;2011;3;9;OXBH.2011.44;Locked;10106;44;V;17 W TRUBADUREN;0;0;9;;20;4456;44G1;5735,66;1100,27;32,8;30;1,86;69;4,2;;0,4750;26,4;239,6;240;48,7;Total length TL;;;42
greater weever;2011-09-03;2011;3;9;OXBH.2011.44;Locked;10106;44;V;17 W TRUBADUREN;0;0;9;;20;4456;44G1;5735,66;1100,27;32,8;30;1,86;69;4,2;;0,4750;26,4;239,6;250;24,4;Total length TL;;;42
greater weever;2011-09-03;2011;3;9;OXBH.2011.44;Locked;10106;44;V;17 W TRUBADUREN;0;0;9;;20;4456;44G1;5735,66;1100,27;32,8;30;1,86;69;4,2;;0,4750;26,4;239,6;260;48,7;Total length TL;;;42
greater weever;2011-09-03;2011;3;9;OXBH.2011.44;Locked;10106;44;V;17 W TRUBADUREN;0;0;9;;20;4456;44G1;5735,66;1100,27;32,8;30;1,86;69;4,2;;0,4750;26,4;239,6;270;28,4;Total length TL;;;42
greater weever;2011-09-03;2011;3;9;OXBH.2011.44;Locked;10106;44;V;17 W TRUBADUREN;0;0;9;;20;4456;44G1;5735,66;1100,27;32,8;30;1,86;69;4,2;;0,4750;26,4;239,6;280;8,1;Total length TL;;;42
greater weever;2011-09-03;2011;3;9;OXBH.2011.44;Locked;10106;44;V;17 W TRUBADUREN;0;0;9;;20;4456;44G1;5735,66;1100,27;32,8;30;1,86;69;4,2;;0,4750;26,4;239,6;290;4,1;Total length TL;;;42
greater weever;2011-09-03;2011;3;9;OXBH.2011.44;Locked;10106;44;V;17 W TRUBADUREN;0;0;9;;20;4456;44G1;5735,66;1100,27;32,8;30;1,86;69;4,2;;0,4750;26,4;239,6;300;4,1;Total length TL;;;42
greater weever;2011-09-03;2011;3;9;OXBH.2011.44;Locked;10106;44;V;17 W TRUBADUREN;0;0;9;;20;4456;44G1;5735,66;1100,27;32,8;30;1,86;69;4,2;;0,4750;26,4;239,6;310;8,1;Total length TL;;;42
greater weever;2011-09-03;2011;3;9;OXBH.2011.44;Locked;10106;44;V;17 W TRUBADUREN;0;0;9;;20;4456;44G1;5735,66;1100,27;32,8;30;1,86;69;4,2;;0,4750;26,4;239,6;320;8,1;Total length TL;;;42
greater weever;2011-09-03;2011;3;9;OXBH.2011.46;Locked;10107;46;V;8 SW MÅSESKÄR;;;;;20;4556;45G1;5800,99;1109,85;105,6;30;1,9;;;;;;;;;;;;45
greater weever;2011-09-05;2011;3;9;OXBH.2011.48;Locked;10108;48;V;7 ENE HIRSHOLM;0;0;9;;20;4455;44G0;5730,86;1049,04;31,3;30;1,85;69,2;3,4;;0,4740;39,78;367,7;200;6;Total length TL;;;47
greater weever;2011-09-05;2011;3;9;OXBH.2011.48;Locked;10108;48;V;7 ENE HIRSHOLM;0;0;9;;20;4455;44G0;5730,86;1049,04;31,3;30;1,85;69,2;3,4;;0,4740;39,78;367,7;220;42,2;Total length TL;;;47
greater weever;2011-09-05;2011;3;9;OXBH.2011.48;Locked;10108;48;V;7 ENE HIRSHOLM;0;0;9;;20;4455;44G0;5730,86;1049,04;31,3;30;1,85;69,2;3,4;;0,4740;39,78;367,7;230;72,3;Total length TL;;;47
greater weever;2011-09-05;2011;3;9;OXBH.2011.48;Locked;10108;48;V;7 ENE HIRSHOLM;0;0;9;;20;4455;44G0;5730,86;1049,04;31,3;30;1,85;69,2;3,4;;0,4740;39,78;367,7;240;102,5;Total length TL;;;47
greater weever;2011-09-05;2011;3;9;OXBH.2011.48;Locked;10108;48;V;7 ENE HIRSHOLM;0;0;9;;20;4455;44G0;5730,86;1049,04;31,3;30;1,85;69,2;3,4;;0,4740;39,78;367,7;250;36,2;Total length TL;;;47
greater weever;2011-09-05;2011;3;9;OXBH.2011.48;Locked;10108;48;V;7 ENE HIRSHOLM;0;0;9;;20;4455;44G0;5730,86;1049,04;31,3;30;1,85;69,2;3,4;;0,4740;39,78;367,7;260;30,1;Total length TL;;;47
greater weever;2011-09-05;2011;3;9;OXBH.2011.48;Locked;10108;48;V;7 ENE HIRSHOLM;0;0;9;;20;4455;44G0;5730,86;1049,04;31,3;30;1,85;69,2;3,4;;0,4740;39,78;367,7;270;6;Total length TL;;;47
greater weever;2011-09-05;2011;3;9;OXBH.2011.48;Locked;10108;48;V;7 ENE HIRSHOLM;0;0;9;;20;4455;44G0;5730,86;1049,04;31,3;30;1,85;69,2;3,4;;0,4740;39,78;367,7;280;36,2;Total length TL;;;47
greater weever;2011-09-05;2011;3;9;OXBH.2011.48;Locked;10108;48;V;7 ENE HIRSHOLM;0;0;9;;20;4455;44G0;5730,86;1049,04;31,3;30;1,85;69,2;3,4;;0,4740;39,78;367,7;290;12,1;Total length TL;;;47
greater weever;2011-09-05;2011;3;9;OXBH.2011.48;Locked;10108;48;V;7 ENE HIRSHOLM;0;0;9;;20;4455;44G0;5730,86;1049,04;31,3;30;1,85;69,2;3,4;;0,4740;39,78;367,7;300;6;Total length TL;;;47
greater weever;2011-09-05;2011;3;9;OXBH.2011.48;Locked;10108;48;V;7 ENE HIRSHOLM;0;0;9;;20;4455;44G0;5730,86;1049,04;31,3;30;1,85;69,2;3,4;;0,4740;39,78;367,7;310;6;Total length TL;;;47
greater weever;2011-09-05;2011;3;9;OXBH.2011.48;Locked;10108;48;V;7 ENE HIRSHOLM;0;0;9;;20;4455;44G0;5730,86;1049,04;31,3;30;1,85;69,2;3,4;;0,4740;39,78;367,7;340;6;Total length TL;;;47
greater weever;2011-09-05;2011;3;9;OXBH.2011.48;Locked;10108;48;V;7 ENE HIRSHOLM;0;0;9;;20;4455;44G0;5730,86;1049,04;31,3;30;1,85;69,2;3,4;;0,4740;39,78;367,7;360;6;Total length TL;;;47
greater weever;2011-09-05;2011;3;9;OXBH.2011.51;Locked;10109;51;V;LÄSÖ RÄNNA;0;0;9;;21;4355;43G0;5727,39;1051,04;40,9;30;1,78;70,6;4,5;;0,4650;34,6;333,1;200;4,4;Total length TL;;;52
greater weever;2011-09-05;2011;3;9;OXBH.2011.51;Locked;10109;51;V;LÄSÖ RÄNNA;0;0;9;;21;4355;43G0;5727,39;1051,04;40,9;30;1,78;70,6;4,5;;0,4650;34,6;333,1;210;8,9;Total length TL;;;52
greater weever;2011-09-05;2011;3;9;OXBH.2011.51;Locked;10109;51;V;LÄSÖ RÄNNA;0;0;9;;21;4355;43G0;5727,39;1051,04;40,9;30;1,78;70,6;4,5;;0,4650;34,6;333,1;220;48,9;Total length TL;;;52
greater weever;2011-09-05;2011;3;9;OXBH.2011.51;Locked;10109;51;V;LÄSÖ RÄNNA;0;0;9;;21;4355;43G0;5727,39;1051,04;40,9;30;1,78;70,6;4,5;;0,4650;34,6;333,1;230;31,1;Total length TL;;;52
greater weever;2011-09-05;2011;3;9;OXBH.2011.51;Locked;10109;51;V;LÄSÖ RÄNNA;0;0;9;;21;4355;43G0;5727,39;1051,04;40,9;30;1,78;70,6;4,5;;0,4650;34,6;333,1;240;66,6;Total length TL;;;52
greater weever;2011-09-05;2011;3;9;OXBH.2011.51;Locked;10109;51;V;LÄSÖ RÄNNA;0;0;9;;21;4355;43G0;5727,39;1051,04;40,9;30;1,78;70,6;4,5;;0,4650;34,6;333,1;250;66,6;Total length TL;;;52
greater weever;2011-09-05;2011;3;9;OXBH.2011.51;Locked;10109;51;V;LÄSÖ RÄNNA;0;0;9;;21;4355;43G0;5727,39;1051,04;40,9;30;1,78;70,6;4,5;;0,4650;34,6;333,1;260;48,9;Total length TL;;;52
greater weever;2011-09-05;2011;3;9;OXBH.2011.51;Locked;10109;51;V;LÄSÖ RÄNNA;0;0;9;;21;4355;43G0;5727,39;1051,04;40,9;30;1,78;70,6;4,5;;0,4650;34,6;333,1;270;22,2;Total length TL;;;52
greater weever;2011-09-05;2011;3;9;OXBH.2011.51;Locked;10109;51;V;LÄSÖ RÄNNA;0;0;9;;21;4355;43G0;5727,39;1051,04;40,9;30;1,78;70,6;4,5;;0,4650;34,6;333,1;280;13,3;Total length TL;;;52
greater weever;2011-09-05;2011;3;9;OXBH.2011.51;Locked;10109;51;V;LÄSÖ RÄNNA;0;0;9;;21;4355;43G0;5727,39;1051,04;40,9;30;1,78;70,6;4,5;;0,4650;34,6;333,1;290;8,9;Total length TL;;;52
greater weever;2011-09-05;2011;3;9;OXBH.2011.51;Locked;10109;51;V;LÄSÖ RÄNNA;0;0;9;;21;4355;43G0;5727,39;1051,04;40,9;30;1,78;70,6;4,5;;0,4650;34,6;333,1;300;8,9;Total length TL;;;52
greater weever;2011-09-05;2011;3;9;OXBH.2011.51;Locked;10109;51;V;LÄSÖ RÄNNA;0;0;9;;21;4355;43G0;5727,39;1051,04;40,9;30;1,78;70,6;4,5;;0,4650;34,6;333,1;320;4,4;Total length TL;;;52
greater weever;2011-09-05;2011;3;9;OXBH.2011.53;Locked;10110;53;V;HERTAS FLAK;0;0;9;;20;4455;44G0;5739,04;1059,75;30,7;30;1,9;71;4,3;;0,5000;17,8;180;170;2;Total length TL;;;54
greater weever;2011-09-05;2011;3;9;OXBH.2011.53;Locked;10110;53;V;HERTAS FLAK;0;0;9;;20;4455;44G0;5739,04;1059,75;30,7;30;1,9;71;4,3;;0,5000;17,8;180;210;10;Total length TL;;;54
greater weever;2011-09-05;2011;3;9;OXBH.2011.53;Locked;10110;53;V;HERTAS FLAK;0;0;9;;20;4455;44G0;5739,04;1059,75;30,7;30;1,9;71;4,3;;0,5000;17,8;180;220;10;Total length TL;;;54
greater weever;2011-09-05;2011;3;9;OXBH.2011.53;Locked;10110;53;V;HERTAS FLAK;0;0;9;;20;4455;44G0;5739,04;1059,75;30,7;30;1,9;71;4,3;;0,5000;17,8;180;230;38;Total length TL;;;54
greater weever;2011-09-05;2011;3;9;OXBH.2011.53;Locked;10110;53;V;HERTAS FLAK;0;0;9;;20;4455;44G0;5739,04;1059,75;30,7;30;1,9;71;4,3;;0,5000;17,8;180;240;30;Total length TL;;;54
greater weever;2011-09-05;2011;3;9;OXBH.2011.53;Locked;10110;53;V;HERTAS FLAK;0;0;9;;20;4455;44G0;5739,04;1059,75;30,7;30;1,9;71;4,3;;0,5000;17,8;180;250;26;Total length TL;;;54
greater weever;2011-09-05;2011;3;9;OXBH.2011.53;Locked;10110;53;V;HERTAS FLAK;0;0;9;;20;4455;44G0;5739,04;1059,75;30,7;30;1,9;71;4,3;;0,5000;17,8;180;260;30;Total length TL;;;54
